1,δοῦναι,δίδωμι,v--ana---,lemming;morpheus
1,δούπησα,δουπέω,v1saia---,lemming;morpheus
1,δουπήσω,δουπέω,v1sfia---,lemming;morpheus
0,δούς,δίδωμι,v-sapa-n-,
0,δοῦσα,δίδωμι,v-sapa-n-,
0,δοχθείς,δοκέω,v-sapp-n-,
1,ἐδραθέτην,δαρθάνω,v3daia---,lemming;morpheus
1,δρᾶθι,διδράσκω,v2sama---,lemming
1,δράθω,δαρθάνω,v1sasa---,lemming;morpheus
0,δραίημεν,διδράσκω,v1paoa---,
1,δραίην,διδράσκω,v1saoa---,lemming
0,δραῖσι,δράω,v3ppia---,
1,δρακεῖν,δέρκομαι,v--ana---,lemming;morpheus
0,δρακείς,δέρκομαι,v-sapp-n-,
1,δράκοι,δέρκομαι,v3saoa---,lemming;morpheus
1,δράκον,δέρκομαι,v3paia---,lemming;morpheus
0,δρακών,δέρκομαι,v-sapa-n-,
0,δραμάτην,τρέχω,v3daia---,
1,δραμεῖν,τρέχω,v--ana---,lemming;morpheus
0,δράμεται,τρέχω,v3sfie---,
1,δράμοι,τρέχω,v3saoa---,lemming;morpheus
1,δράμον,τρέχω,v1saia---,morpheus
0,δραμοῦμαι,τρέχω,v1sfie---,
1,δραμῶ,τρέχω,v1sfia---,lemming
0,δραμών,τρέχω,v-sapa-n-,
1,δράμωσι,τρέχω,v3pasa---,lemming;morpheus
0,δράν,διδράσκω,v-sapa-n-,
1,δρᾶναι,διδράσκω,v--ana---,lemming
0,δράξαιντο,δράττομαις,v3paoe---,
0,δραξάμενοι,δράττομαις,v-pape-n-,
0,δράξασθαι,δράττομαις,v--ane---,
0,δράξομαι,δράττομαις,v1sfie---,
0,δραπών,δρέπω,v-sapa-n-,
0,δράς,διδοράσκω,v-sapa-n-,
0,δρᾶσα,διδοράσκω,v-sapa-n-,
1,δρᾶσαι,δράω,v--ana---,lemming;morpheus
0,δράσας,δράω,v-sapa-n-,
0,δράσας,διδοάσκω,v-sapa-n-,
0,δράσασα,δρω,v-sapa-n-,
0,δράσειε,διδράσκω,v3saoa---,
0,δράσομαι,διδράσκω,v1sfie---,
0,δράσω,διδράσκω,v1sfia---,
1,δράτω,δράω,v3spma---,lemming;morpheus
1,δρέπον,δρέπω,v1siia---,lemming;morpheus
0,δρεψάμενοι,δρέπω,v-pape-n-,
0,ρει,δροέπω,v--fna---,
0,ἐδοῶναι,διδράσκω,v--ana---,
1,δυνέαται,δύναμαι,v3ppie---,morpheus
1,δύνῃ,δύναμαι,v2spie---,lemming;morpheus
0,δύνῃ,δύω,v3spia---,
1,δύνηαι,δύναμαι,v2spse---,lemming;morpheus
1,δυνηθήσομαι,δύναμαι,v1sfip---,lemming;morpheus
0,δυνησάμην,δύναμαι,v1saie---,
0,δυνήσομαι,δύναμαι,v1sfie---,
0,δυνησόμενος,δύναμαι,v-sfpe-n-,
0,δυνήσωνται,δύναμαι,v3pase---,
1,δῦνον,δύω,v1siia---,morpheus
1,δύνωμαι,δύναμαι,v1spse---,lemming;morpheus
1,δύνωσι,δύω,v3ppsa---,lemming;morpheus
1,δύοντο,δύω,v3piie---,lemming;morpheus
1,δύου,δύω,v2spme---,lemming;morpheus
1,δυόωσι,δυάω,v3ppia---,morpheus
0,δύς,δύω,v-sapa-n-,
0,δῦσα,δύω,v-sapa-n-,
0,δυσαίατο,δύω,v3paoe---,
0,δύσαιτο,δύω,v3saoe---,
0,δυσάμενος,δύω,v-sape-n-,
0,δύσαντο,δύω,v3-aie---,
0,δύσασθαι,δύω,v--ane---,
0,δύσει,δύω,v2sfie---,
1,δύσεο,δύω,v2same---,morpheus
0,ἐδύσετο,δύω,v3saie---,
0,δύσκεν,δύω,v3siia---,
0,δύσομαι,δύω,v1sfie---,
0,δυσόμενος,δύω,v-sfpe-n-,
0,δῦσν,δύω,v2sama---,
1,δύσω,δύω,v1sfia---,lemming;morpheus
0,δυσχεράναντα,δυσχεραίνω,v-papa-n-,
1,δυσχερανῶ,δυσχεραίνω,v1sfia---,lemming;morpheus
1,δῦτε,δύω,v2pama---,lemming;morpheus
1,δύωσι,δύω,v3pasa---,lemming;morpheus
1,δῶ,δίδωμι,v1sasa---,lemming;morpheus
1,δῷ,δίδωμι,v3sasa---,lemming;morpheus
0,δώη,δίδωμι,v3saoa---,
1,δώῃ,δίδωμι,v3sasa---,lemming;morpheus
0,δώην,δίδωμι,v1saoa---,
0,δῴης,δίδωμι,v2saoa---,
1,δῶκα,δίδωμι,v1saia---,lemming;morpheus
0,δώκωσι,διδωμι,v3pasa---,
0,δῶμαι,διδωμι,v1sase---,
0,δῶναι,διδωμι,v--ana---,
0,δώομεν,διδωμι,v1pasa---,
1,δωρηθῆναι,δωρέω,v--anp---,lemming
1,δωρησαίατο,δωρέω,v3paoe---,morpheus
1,δωρήσω,δωρέω,v1sfia---,lemming
1,δῷς,δίδωμι,v2sasa---,lemming;morpheus
1,δώσειν,δίδωμι,v--fna---,lemming;morpheus
0,δῶσι,δίδωμι,v3-asa---,
0,δώσομαι,δίδωμι,v1sfie---,
1,δώσω,δίδωμι,v1sfia---,lemming;morpheus
1,ἔα,ἐάω,v2spma---,lemming;morpheus
0,ἔα,εἰμί,v3spoa---,
0,ἐα,ἐάω,v3spia---,
1,ἐάαν,ἐάω,v--pna---,lemming;morpheus
0,ἑάας,ἐάω,v2spia---,
1,ἔαγα,ἄγνυμι,v1sria---,lemming;morpheus
1,ἐάγην,ἄγνυμι,v1saip---,lemming;morpheus
1,ἔαγμαι,ἄγνυμι,v1srie---,morpheus
1,ἕαδα,ἁνδάνω,v1sria---,lemming;morpheus
1,ἕαδον,ἁνδάνω,v1saia---,lemming;morpheus
0,ἑαδώς,ἁνδάνω,v-srpa-n-,
1,ἐάλην,εἴλω,v1saip---,lemming;morpheus
1,ἑάλω,ἁλίσκομαι,v3saia---,lemming;morpheus
0,ἐάλωκα,ἁλίσκομαι,v1sria---,
0,ἐαλώκειν,ἁλίσκομαι,v1slia---,
1,ἑάλωσαν,ἁλίσκομαι,v3paia---,lemming;morpheus
0,ἑάνασσε,ἀνάσσω,v3siia---,
0,ἐάνδανον,ἁνδάνω,v1siia---,
1,ἔαξε,ἄγνυμι,v3saia---,lemming;morpheus
1,ἔασα,ἐάω,v1saia---,lemming;morpheus
0,ἐᾶσα,εἰμί,v-sppa-n-,
1,ἐάσῃς,ἐάω,v2sasa---,lemming;morpheus
1,ἐάσθω,ἐάω,v3spme---,lemming;morpheus
0,ἐάσομαι,ἐάω,v1sfie---,
1,ἔασον,ἐάω,v2sama---,lemming;morpheus
1,ἐβάδισα,βαδίζω,v1saia---,lemming;morpheus
0,ἐβάθην,βαίω,v1saip---,
0,ἐβαθόη,βοηθέω,,
1,ἔβαν,βαίνω,v1saia---,lemming;morpheus
1,ἐβάνθην,βαίνω,v1saip---,lemming
1,ἔβαξα,βάζω,v1saia---,lemming;morpheus
1,ἐβάπτισαν,βαπτίζω,v3paia---,lemming;morpheus
1,ἐβαρήθην,βαρέω,v1saip---,lemming;morpheus
1,ἐβάρυνα,βαρύνω,v1saia---,lemming;morpheus
1,ἐβαρύνθην,βαρύνω,v1saip---,lemming;morpheus
1,ἐβασάνισα,βασανίζω,v1saia---,lemming;morpheus
1,ἐβασανίσθην,βασανίζω,v1saip---,lemming;morpheus
1,ἐβάσκανα,βασκαίνω,v1saia---,lemming;morpheus
1,ἐβάστασα,βαστάζω,v1saia---,lemming;morpheus
1,ἐβάτευν,βατέω,v1siia---,lemming;morpheus
0,ἐβάφθγην,βάπτω,v1saip---,
0,ἔβαψαἡ,βάπτω,v1saia---,
0,ἐβδέλυξα,βδελύσσω,v1saia---,
1,ἔβδευσα,βδέω,v1saia---,lemming
1,ἐβεβάρητο,βαρέω,v3slie---,lemming;morpheus
1,ἐβεβήκειν,βαίνω,v1slia---,morpheus
1,ἐβεβλέατο,βάλλω,v3plie---,morpheus
1,ἐβεβλήκειν,βάλλω,v1slia---,morpheus
1,ἐβεβλήμην,βάλλω,v1slie---,lemming;morpheus
1,ἐβεβόητο,βοάω,v3slie---,lemming;morpheus
0,ἐβεβρῴκει,βιβρώσκω,v3slia---,
1,ἐβέβρωτο,βιβρώσκω,v3slie---,lemming;morpheus
1,ἐβέβυστο,βύω,v3slie---,lemming;morpheus
1,ἔβην,βαίνω,v1saia---,lemming;morpheus
1,ἔβηξα,βήσσω,v1saia---,lemming;morpheus
1,ἔβησα,βαίνω,v1saia---,lemming;morpheus
1,ἔβησαν,βαίνω,v3paia---,lemming;morpheus
0,ἐβήσατο,βαίνω,v3saie---,
0,ἐβήσω,βαίνω,v2saie---,
0,ἐβήτ,βαίνω,v3daia---,
1,ἐβήχθην,βήσσω,v1saip---,morpheus
0,ἐβιάσθην,βίαζω,v1saip---,
1,ἐβίβασα,βιβάζω,v1saia---,lemming;morpheus
1,ἐβίβασκε,βίβημι,v3siia---,morpheus
0,ἐβίων,βιόν,v1saia---,
0,ἐβίωσα,βιόν,v1saia---,
1,ἔβλαβεν,βλάπτω,v3paip---,lemming;morpheus
1,ἐβλάβην,βλάπτω,v1saip---,lemming;morpheus
1,ἔβλαβον,βλάπτω,v1saia---,lemming
1,ἐβλαίσωται,βλαισόομαι,v3srie---,lemming;morpheus
0,ἐβλαστήθην,βλαστάνω,v1saip---,
1,ἐβλάστηκα,βλαστάνω,v1sria---,morpheus
1,ἐβλάστησα,βλαστάνω,v1saia---,lemming;morpheus
1,ἔβλαστον,βλαστάνω,v1saia---,lemming;morpheus
1,ἐβλασφήμησαν,βλασφημέω,v3paia---,lemming;morpheus
1,ἐβλάφθην,βλάπτω,v1saip---,lemming;morpheus
1,ἔβλαψα,βλάπτω,v1saia---,lemming;morpheus
1,ἐβλέφθην,βλέπω,v1saip---,lemming;morpheus
1,ἔβλεψα,βλέπω,v1saia---,lemming;morpheus
1,ἐβλήθην,βάλλω,v1saip---,lemming;morpheus
1,ἐβληχησάμην,βληχάομαι,v1saie---,morpheus
0,ἐβλιμάσθην,βθλιμάζω,v1saip---,
1,ἔβλισα,βλίττω,v1saia---,lemming;morpheus
1,ἔβλυσα,βλύζω,v1saia---,lemming;morpheus
1,ἐβλύσθην,βλύζω,v1saip---,lemming
0,ἔβλωξα,βλώσχκω,v1saia---,
1,ἐβόησα,βοάω,v1saia---,lemming;morpheus
1,ἐβοσκήθην,βόσκω,v1saip---,lemming
1,ἐβόσκησα,βόσκω,v1saia---,lemming;morpheus
1,ἐβουλέατο,βούλομαι,v3piie---,morpheus
1,ἐβουλεύθην,βουλεύω,v1saip---,lemming;morpheus
1,ἐβούλευσα,βουλεύω,v1saia---,lemming;morpheus
1,ἐβουλήθην,βούλομαι,v1saip---,lemming;morpheus
1,ἐβράβευσεν,βραβεύω,v3saia---,lemming;morpheus
1,ἐβράδυνα,βραδύνω,v1saia---,lemming;morpheus
0,ἔβρασα,βράττω,v1saia---,
1,ἔβραχε,βραχεῖν,v3saia---,morpheus
1,ἐβράχην,βρέχω,v1saip---,lemming
0,ἔβρια,βρίζω,v1saia---,
1,ἔβρισα,βρίθω,v1saia---,lemming;morpheus
1,ἔβροξα,βρόχω,v1saia---,morpheus
1,ἐβρύαξα,βρυάζω,v1saia---,morpheus
0,ἔβρυκε,βρύκω,v3saia---,
1,ἐβρυχήθην,βρυχάομαι,v1saip---,lemming
1,ἐβρυώθην,βρυόομαι,v1saip---,lemming
1,ἐβρώθην,βιβρώσκω,v1saip---,lemming;morpheus
0,ἔβρων,δδὸῪὍ ἴὔγνΠψφιινο,,
0,ἔβρωσα,δδὸῪὍ ἴὔγνΠψφιινο,,
0,ἐβύθιαν,βυθίζω,v3paia---,
1,ἔβυσα,βύω,v1saia---,lemming;morpheus
1,ἔβωσα,βοάω,v1saia---,morpheus
1,ἐγαμήθην,γαμέω,v1saip---,lemming;morpheus
1,ἐγαυρούμην,γαυρόω,v1siie---,lemming;morpheus
0,ἐγγεγύγρκκα,ἐγγυάω,v1sria---,
1,ἐγγεγύημαι,ἐγγυάω,v1srie---,lemming
1,ἐγγεγυήμην,ἐγγυάω,v1slie---,lemming
1,ἐγγυάλιξα,ἐγγυαλίζω,v1saia---,lemming;morpheus
1,ἐγγυαλίξω,ἐγγυαλίζω,v1sfia---,lemming;morpheus
0,ἐγγυηθείς,ἐγγυάω,v-sapp-n-,
0,ἐγγυήσομαι,ἐγγυάω,v1sfie---,
0,ἐγεγαι,γαμέω,v3slia---,
1,ἐγεγάμητο,γαμέω,v3slie---,lemming;morpheus
1,ἐγεγάνυσο,γάνυμαι,v2slie---,lemming
1,ἐγεγελάσμην,γελάω,v1slie---,lemming;morpheus
1,ἐγεγένητο,γίγνομαι,v3slie---,lemming;morpheus
1,ἐγέγευντο,γεύω,v3plie---,lemming;morpheus
1,ἐγεγήθειν,γηθέω,v1slia---,morpheus
1,ἐγεγλύμμην,γλύφω,v1slie---,lemming;morpheus
1,ἐγέγραπτο,γράφω,v3slie---,lemming;morpheus
1,ἐγεγράφει,γράφω,v3slia---,lemming;morpheus
0,ἐγεινάμην,γείνομαι,v1saie---,
1,κἔγειρα,ἐγείρω,v1saia---,lemming
1,ἐγειτνία,γειτνιάω,v3siia---,lemming;morpheus
1,ἐγέλαξα,γελάω,v1saia---,lemming;morpheus
1,ἐγέλασα,γελάω,v1saia---,lemming;morpheus
1,ἐγελάσθην,γελάω,v1saip---,lemming;morpheus
0,ἐγεν,γίγνομαι,v1saie---,
1,ἐγενεαλογήθη,γενεαλογέω,v3saip---,lemming;morpheus
1,ἐγεννήθην,γεννάω,v1saip---,lemming;morpheus
0,ἐγενόμην,γίγνομαι,v1saie---,
0,ἔγεοθν,ἐγείρω,v3paip---,
1,ἐγέρθην,ἐγείρω,v1saip---,lemming;morpheus
1,ἐγερθήσομαι,ἐγείρω,v1sfip---,lemming;morpheus
0,ἐγεροῦμαι,ἐγείρω,v1sfie---,
0,ἐγέρρην,ἐγείρω,v--pna---,
1,ἐγερῶ,ἐγείρω,v1sfia---,lemming;morpheus
1,ἐγόμφωσεν,γομφόω,v3saia---,lemming;morpheus
0,ἔγραμμαι,γράφω,v1srie---,
0,ἔγραπται,γράφω,v3srie---,
0,ἐγράφθγην,γράφω,v1saip---,
1,ἔγραψα,γράφω,v1saia---,lemming;morpheus
0,ἔγρεο,ἐγείρω,v2same---,
0,ἐγρέσθαι,ἐγείρω,v--ane---,
0,κἔγρεσθε,ἐγείρω,v2pame---,
0,κἔγρετο,ἐγείρω,v3saie---,
0,ἔγρῃ,ἐγείρω,v2sase---,
1,ἐγρήγορα,ἐγείρω,v1sria---,lemming;morpheus
1,ἐγρηγόρει,ἐγείρω,v3slia---,lemming;morpheus
1,ἐγρηγόρεσαν,ἐγείρω,v3plia---,lemming;morpheus
0,ἐγρηγορήθη,ἐγείρω,v3saip---,
0,ἐἐγρήγορθαι,ἐγείρω,v--rna---,
0,ἐἐγρηγόρθασι,ἐγείρω,v3pria---,
0,ἐγρήγορθε,ἐγείρω,v2srma---,
0,ἔγροιτο,ἐγείρω,v3saoe---,
0,ἐγρόμενος,ἐγείρω,v-sape-n-,
0,ἐγρυμμέναν,γρύπτω,v-srpe-a-,
1,ἔγρυξα,γρύζω,v1saia---,lemming;morpheus
1,ἔγρυπον,γρύπτω,v1saia---,lemming
1,ἐγύμνασα,γυμνάζω,v1saia---,lemming;morpheus
1,ἐγυμνάσθην,γυμνάζω,v1saip---,lemming;morpheus
1,ἐγυμνώθη,γυμνόω,v3saip---,lemming;morpheus
1,ἐγχυμάτισα,ἐγχυματίζω,v1saia---,lemming;morpheus
1,ἔδαε,δάω,v3saia---,morpheus
1,ἐδάιξα,δαίζω,v1saia---,morpheus
1,ἔδαισα,δαίω,v1saia---,lemming
0,ἐδαισάμην,δαίω,v1saie---,
1,ἐδαΐχθην,δαίζω,v1saip---,morpheus
0,ἔδακα,δάκνω,v1saia---,
0,ἐδάκην,δάκνω,v1saip---,
1,ἔδακον,δάκνω,v1saia---,lemming;morpheus
1,ἐδάκρυσα,δακρύω,v1saia---,lemming;morpheus
1,ἐδαπανήθην,δαπανάω,v1saip---,lemming;morpheus
0,ἐδαπανησάμην,δαπανάω,v1saie---,
1,ἐδάρην,δέρω,v1saip---,lemming;morpheus
0,ἐδάρθην,δαρθάνω,v1saip---,
1,ἔδαρθον,δαρθάνω,v1saia---,morpheus
0,ἐδασάμην,δατέομαι,v1saie---,
0,ἔδαυσεν,δαύω,v3-aia---,
1,ἔδαψα,δάπτω,v1saia---,lemming;morpheus
0,ἐδέγμην,δέχομαι,v1siie---,
1,ἐδεδέατο,δέω,v3plie---,lemming;morpheus
1,ἐδεδειπνήκεσαν,δειπνέω,v3plia---,lemming;morpheus
1,ἐδεδέμην,δέω,v1slie---,lemming;morpheus
1,ἐδεδήκει,δέω,v3slia---,lemming;morpheus
1,ἐδεδίειν,δείδω,v1slia---,morpheus
1,ἐδεδίεσαν,δείδω,v3plia---,lemming;morpheus
0,ἐδεδιῃτήκειν,διαιτάω,v1slia---,
0,ἐδεδίπλωτο,διπλό,v3slie---,
1,ἐδέδμητο,δέμω,v3slie---,lemming;morpheus
1,ἐδεδοίκει,δείδω,v3slia---,lemming;morpheus
1,ἐδέδοκτο,δοκέω,v3slie---,lemming;morpheus
1,ἐδέδοτο,δίδωμι,v3slie---,lemming;morpheus
1,ἐδεδόχεσαν,δοκέω,v3plia---,lemming
0,ἐδεδράκειν,διδράσκω,v1slia---,
1,ἐδεδραμήκειν,τρέχω,v1slia---,morpheus
1,ἐδεδύκειν,δύω,v1slia---,morpheus
1,ἐδεδώκειν,δίδωμι,v1slia---,morpheus
1,ἔδεε,δέω,v3siia---,lemming;morpheus
1,ἐδεήθην,δέω,v1saip---,lemming;morpheus
1,ἐδέησε,δέω,v3saia---,lemming;morpheus
1,ἐδέησε,δέω,v3saia---,lemming;morpheus
1,ἐδέθην,δέω,v1saip---,lemming;morpheus
1,ἔδει,δέω,v3siia---,lemming;morpheus
1,ἐδείδιμεν,δείδω,v1plia---,lemming;morpheus
0,ἐδείδιον,δείδω,v1siia---,
1,ἐδείδισαν,δείδω,v3plia---,lemming;morpheus
0,ἐδείκνυσαν,δείκνυμι,v3-iia---,
1,ἔδειμα,δέμω,v1saia---,lemming;morpheus
1,ἔδειξα,δείκνυμι,v1saia---,lemming;morpheus
1,ἐδείπνισα,δειπνίζω,v1saia---,lemming;morpheus
1,ἔδειρα,δέρω,v1saia---,lemming;morpheus
1,ἔδεισα,δείδω,v1saia---,lemming;morpheus
1,ἐδεῖτο,δέω,v3siie---,lemming;morpheus
1,ἐδείχθην,δείκνυμι,v1saip---,lemming;morpheus
0,ἔδεκτο,δέχομαι,v3siie---,
1,ἔδεξα,δείκνυμι,v1saia---,lemming;morpheus
0,ἐδέξατο,δέχομαι,v3-aie---,
1,ἐδεξιούμην,δεξιόομαι,v1siie---,lemming;morpheus
1,ἐδεξιώθην,δεξιόομαι,v1saip---,lemming
1,ἐδεξιωσάμην,δεξιόομαι,v1saie---,morpheus
0,ἐδέξω,δέχομαι,v2saie---,
1,ἐδέου,δέω,v2siie---,lemming;morpheus
0,ἐδερξάμην,δέρκομαι,v1saie---,
1,ἐδέρχθην,δέρκομαι,v1saip---,lemming;morpheus
0,ἐδεσθῇ,ἐσθίω,,
0,ἐδεύησεν,δέω,v3saia---,
1,ἐδεύθην,δεύω,v1saip---,lemming;morpheus
1,ἔδευσα,δεύω,v1saia---,lemming;morpheus
1,ἐδέχθην,δέχομαι,v1saip---,lemming;morpheus
0,ἐδέχθην,δ εἰκνυμι,v1saip---,
1,ἐδέψησα,δέψω,v1saia---,lemming;morpheus
0,ἐδήδεσμαι,ἐσθίω,,
0,ἐδήδοκα,ἐσθίω,,
0,ἐδηδόκειν,ἐσθίω,,
0,ἐδηδοκοίη,ἐσθίω,,
0,κἐδήδοται,ἐσθίω,,
0,ἐδηδώς,ἐσθίω,,
0,ἐδὴ,δῃῶ,,
0,ἐδηιώθην,δῃῶ,,
1,ἐδηλησάμην,δηλέομαι,v1saie---,morpheus
0,ἔδηα,δάκνω,v1saia---,
0,ἐδῇήουν,δῃῶ,,
0,ἐδησάμην,δέω,v1saie---,
0,ἐδήχθην,δάκωι,v1saip---,
1,ἐδιαίτησα,διαιτάω,v1saia---,morpheus
1,ἐδιακονήθην,διακονέω,v1saip---,lemming;morpheus
1,ἐδιακόνουν,διακονέω,v1siia---,lemming;morpheus
1,ἐδίδαξα,διδάσκω,v1saia---,lemming;morpheus
1,ἐδιδάχθην,διδάσκω,v1saip---,lemming;morpheus
1,ἔδιδον,δίδωμι,v1siia---,lemming;morpheus
1,ἐδίδοσαν,δίδωμι,v3piia---,lemming;morpheus
1,ἐδίδουν,δίδωμι,v1siia---,morpheus
1,ἐδίζητο,δίζημαι,v3siie---,morpheus
1,ἐδίηνα,διαίνω,v1saia---,lemming;morpheus
0,ἐδιῃτήθην,διαιτάω,v1saip---,
0,ἐδιήτησα,διαιτάω,v1saia---,
0,ἐδιήτων,διαιτάω,v1siia---,
1,ἐδικαίευν,δικαιόω,v1siia---,morpheus
0,ἐδικαιολογήθην,ὃ ικαιολογέομαι,v1saip---,
1,ἐδικαιώθην,δικαιόω,v1saip---,lemming;morpheus
1,ἐδικαίωσα,δικαιόω,v1saia---,lemming;morpheus
1,ἐδίκασα,δικάζω,v1saia---,lemming;morpheus
0,ἐδικασάμην,δικάζω,v1saie---,
0,ἐδ,δικάζω,v1saip---,
0,ἔδικον,διχκεῖν,v1saia---,
1,ἐδίψη,διψάω,v3siia---,lemming;morpheus
1,ἐδίψησα,διψάω,v1saia---,lemming;morpheus
1,ἐδιώκαθον,διώκω,v1saia---,lemming;morpheus
1,ἐδίωξα,διώκω,v1saia---,lemming;morpheus
1,ἐδιώχθην,διώκω,v1saip---,lemming;morpheus
1,ἐδμήθην,δαμάζω,v1saip---,morpheus
0,ἔδνωσε,ἐδόω,v3saia---,
0,ἑδνώσομαι,ἐδόω,v1sfie---,
1,ἐδόθην,δίδωμι,v1saip---,lemming;morpheus
0,ἐδοίασα,δομάζω,v1saia---,
1,ἐδόκει,δοκέω,v3siia---,lemming;morpheus
1,ἐδοκήθην,δοκέω,v1saip---,lemming;morpheus
0,ἐδόκησα,κέω,v1saia---,
0,ἔδομαι,ἐσθίω,,
1,ἔδομεν,δίδωμι,v1paia---,lemming;morpheus
0,ἐδόμην,δίδωμι,v1saie---,
0,ἔδον,ἐσθίω,,
1,ἔδον,δίδωμι,v3paia---,morpheus
1,ἐδόνησεν,δονέω,v3saia---,lemming;morpheus
1,ἔδοξα,δοκέω,v1saia---,lemming;morpheus
1,ἐδοξώθη,δοξόω,v3saip---,lemming;morpheus
1,ἔδοσαν,δίδωμι,v3paia---,lemming;morpheus
0,ἔδου,δίδωμι,v2saie---,
0,ἐδοῦμαι,ἐσθίω,,
1,ἐδουπήθησαν,δουπέω,v3paip---,lemming;morpheus
1,ἐδούπησαν,δουπέω,v3paia---,lemming;morpheus
1,ἐδόχθην,δοκέω,v1saip---,lemming;morpheus
1,ἔδρα,δράω,v3siia---,lemming;morpheus
0,ἕδρακα,δέρκομαι,v1saia---,
1,ἐδράκην,δέρκομαι,v1saip---,lemming;morpheus
0,ἐδρακόμην,δέρκομαι,v1-aie---,
1,ἔδρακον,δέρκομαι,v1saia---,lemming;morpheus
1,ἔδραμον,τρέχω,v1saia---,lemming;morpheus
0,ἕδραν,διδράσκω,v1saia---,
0,ἐδραξάμην,δράττω,v1saie---,
1,ἔδραπον,δρέπω,v1saia---,lemming;morpheus
1,ἔδρασαν,διδράσκω,v3paia---,lemming
1,ἔδρασαν,δράω,v3paia---,lemming;morpheus
1,ἐδράσθην,δράω,v1saip---,lemming;morpheus
1,ἔδρεπον,δρέπω,v1siia---,lemming;morpheus
1,ἐδρέφθην,δρέπω,v1saip---,lemming;morpheus
1,ἔδρεψα,δρέπω,v1saia---,lemming;morpheus
0,ἐδρεψάμην,δρέπω,v1saie---,
1,ἔδρησα,δράω,v1saia---,morpheus
0,ἐδριόωντο,ἑδριάω,v3piie---,
1,ἐδρύφθην,δρύπτω,v1saip---,lemming;morpheus
1,ἔδρυψα,δρύπτω,v1saia---,lemming;morpheus
1,ἔδρων,δράω,v1siia---,lemming;morpheus
1,ἐδύθην,δύω,v1saip---,lemming;morpheus
1,ἔδυν,δύω,v1saia---,morpheus
1,ἐδυνάμην,δύναμαι,v1siie---,lemming;morpheus
1,κἐδυνάσθην,δύναμαι,v1saip---,lemming
1,κἐδύνασο,δύναμαι,v2siie---,lemming
1,ἐδυνήθην,δύναμαι,v1saip---,lemming;morpheus
0,κἐδυνησάμην,δύναμαι,v1saie---,
0,ἐδύω,δύναμαι,v2siie---,
1,ἔδυσα,δύω,v1saia---,morpheus
0,ἐδυσάμην,δύω,v1saie---,
1,ἔδυσαν,δύω,v3paia---,lemming;morpheus
0,ἐδύσεο,δύω,v2saie---,
0,ἐδύσετο,δύω,v3saie---,
1,ἐδύσοιξα,δυσοίζω,v1saia---,lemming;morpheus
1,ἐδυσχέρανα,δυσχεραίνω,v1saia---,lemming;morpheus
1,ἐδυσχεράνθην,δυσχεραίνω,v1saip---,lemming
1,ἐδυστύχησα,δυστυχέω,v1saia---,lemming;morpheus
1,ἐδυσώπησα,δυσωπέω,v1saia---,lemming;morpheus
1,ἔδυτε,δύω,v2paia---,lemming;morpheus
1,ἔδυψα,δύπτω,v1saia---,lemming
1,ἔδωκα,δίδωμι,v1saia---,lemming;morpheus
1,ἐδώκαμεν,δίδωμι,v1paia---,morpheus
1,ἔδωκαν,δίδωμι,v3paia---,lemming;morpheus
1,ἐδώκατε,δίδωμι,v2paia---,morpheus
1,ἔδωκε,δίδωμι,v3saia---,lemming;morpheus
1,ἔδων,δίδωμι,v1saia---,morpheus
1,ἐδώρησα,δωρέω,v1saia---,lemming;morpheus
0,ἐέδμεναι,ἐσθίω,,
0,ἐεδνώσαιτο,ἑδνόω,v3saoe---,
0,ἐείλεον,εἴλω,v1siia---,
1,ἔειξα,εἴκω,v1saia---,lemming
1,ἔειπα,εἶπον,v1saia---,lemming;morpheus
0,ἐείπαν,εἶπον,v3paia---,
1,ἔειπον,εἶπον,v1saia---,lemming;morpheus
0,ἐεισάμενος,εἴδομαι,v-sape-n-,
0,ἐεισάσθην,εἶμι,v3daie---,
0,ἐείσατο,εἶμι,v3saie---,
1,ἐελδέσθω,ἔλδομαι,v3spme---,lemming;morpheus
1,ἕελμαι,εἴλω,v1srie---,lemming
0,ἐελμένος,εἴλω,v-srpe-n-,
0,ἐεργμένος,εἴργω,v-srpe-n-,
0,ἐερμένος,εἴρω,v-srpe-n-,
1,ἕερτο,εἴρω,v3slie---,lemming
1,ἕεστο,ἕννυμι,v3slie---,morpheus
1,ἔζεσα,ζέω,v1saia---,lemming;morpheus
1,ἐζέσθην,ζέω,v1saip---,lemming
0,ἐζέσθην,ἕζομαι,v1-iie---,
1,ἔζεσμαι,ζέω,v1srie---,lemming
0,ἕζετο,ἔζομαι,v3siie---,
0,ἕζευ,ἔζομαι,v2spme---,
1,ἔζευγμαι,ζεύγνυμι,v1srie---,lemming;morpheus
1,ἐζεύγνυντο,ζεύγνυμι,v3piie---,lemming;morpheus
1,ἐζεύγνυσαν,ζεύγνυμι,v3piia---,lemming;morpheus
1,ἔζευκτο,ζεύγνυμι,v3slie---,lemming;morpheus
1,ἔζευξα,ζεύγνυμι,v1saia---,lemming;morpheus
0,ἐζευξάμην,ζεύγνυμι,v1saie---,
1,ἔζευχα,ζεύγνυμι,v1sria---,lemming
1,ἐζεύχθην,ζεύγνυμι,v1saip---,morpheus
0,ἔζηκα,ζῶ,v1sria---,
1,ἐζήλωκε,ζηλόω,v3sria---,lemming;morpheus
